report#,token
486,mulai
486,hitam
486,becampur
486,bau
486,","
486,dan
486,beberapa
486,penyakit
486,sudah
486,mulai
486,timbul
486,.
486,banjir
486,tersebut
486,tetap
486,terjadi
486,meskipun
486,hujan
486,tidak
486,turun
486,karena
486,proses
486,pembangunan
486,pintu
486,air
486,yang
486,belum
486,selesai
486,dan
486,hanya
486,1
486,pompa
486,air
486,yang
486,beroperasi
486,.
486,namun
486,","
486,saat
486,ini
486,pompa
486,air
486,tersebut
486,mati
486,.
486,mohon
486,segera
486,ditangani
486,mengingat
486,intensitas
486,hujan
486,yang
486,semakin
486,tinggi
486,.
486,terima
486,kasih
486,.
487,siang
487,","
487,saya
487,ingin
487,melaporkan
487,kasus
487,copet
487,yang
487,marak
487,terjadi
487,","
487,di
487,daerah
487,senen
487,","
487,.jakarta
487,pusat
487,tepatnya
487,di
487,trotoar
487,depan
487,blok
487,1
487,dan
487,blok2
487,senen
487,","
487,.
487,bersebrangan
487,dg
487,bioskop
487,grand
487,senen
487,...
487,umumnya
487,trotoar
487,ini
487,di
487,gunakan
487,abang
487,yang
487,mau
487,ke
487,halte
487,busway
487,di
487,bawah
487,flyover
487,senen
487,.
487,di
487,trotoar
487,sdh
487,ada
487,coretan
487,pilox
487,``
487,awas
487,copet
487,''
487,","
487,.
487,berjarak
487,sekitar
487,5
487,meter
487,","
487,namun
487,sdh
487,mulai
487,pudar
487,karena
487,cuaca
487,.
487,modus
487,pencopet
487,itu
487,adalah
487,mendekati
487,dari
487,belakang
487,orang
487,yang
487,pakai
487,tas
487,ransel
487,","
487,untuk
487,kemudian
487,membuka
487,dan
487,mengambil
487,brng
487,si
487,korban
487,mohon
487,agar
487,dapat
487,di
487,jaga
487,di
487,daerah
487,tersebut
487,.
487,agar
487,tidak
487,terjadi
487,penghakiman
487,massa
488,lapor
488,hari
488,ini
488,di
488,jalan
488,cinambo
488,gede
488,bage
488,ada
488,pohon
488,tumbang
488,menghalangi
488,arus
488,mobil
488,.
488,trimakasih.bu
488,ika
489,laporhendipak
489,ini
489,kayu2
489,yang
489,di
489,depan
489,pasar
489,bk
489,yang
489,pohonnya
489,tumbang
489,belum
489,di
489,bereskan
489,pak.sehingga
489,masih
489,menutupi
489,toko2
489,disekitar
489,sini
489,pakjdi
489,tidak
489,bisa
489,jualan
489,paktolong
489,ditindak
489,lanjuti
489,pak
489,","
489,bagi
489,dinas
489,yang
489,bersangkutan
489,mohon
489,untuk
489,mengangkut
489,kayu2
489,ini
489,pak.trima
489,kasih
490,ponorogo
490,musim
490,hujan
490,.
490,mohon
490,pohon
490,dipinggir
490,jalan
490,yang
490,mengkhawatirkan
490,untuk
490,ditebang
490,ponorogo
490,bantuan
490,sosial
490,rakyat
490,miskin
490,mohon
490,tepat
490,sasaran
490,ponorogo
490,kapan
490,kabepaten
490,layak
490,anak
490,mendapatkan
490,reward
491,saya
491,selaku
491,pelapor
491,:
491,nama
491,:
491,julia
491,wisenna
491,nik
491,:
491,367105440795002
491,alamat
491,:
491,pantai
491,indah
491,kapuk
491,.
491,komplek
491,mediterania
491,boulevard
491,.
491,jalan
491,.
491,katamaran
491,indah
491,3
491,no
491,1b
491,","
491,jakarta
491,utara
491,kapuk
491,penjaringan
491,","
491,14460
491,ingin
491,melaporkan
491,:
491,nama
491,:
491,zhao
491,guihua
491,warga
491,negara
491,asing
491,alamat
491,:
491,pantai
491,indah
491,kapuk
491,.
491,komplek
491,mediterania
491,boulevard
491,.
491,jalan
491,.
491,katamaran
491,indah
491,3
491,no
491,1b
491,","
491,jakarta
491,utara
491,kapuk
491,penjaringan
491,","
491,14460
491,dengan
491,ini
491,saya
491,menyatakan
491,kasus
491,perilah
491,kdrt
491,dan
491,tindakan
491,yang
491,membuat
491,kegaduhan
491,di
491,rukun
491,tetangga
491,.
491,selaku
491,saudari
491,zhao
491,guihua
491,(
491,ibu
491,tiri
491,)
491,melakukan
491,kekerasan
491,kepada
491,ayah
491,kandung
491,saya
491,.
491,zhao
491,guihua
491,secara
491,paksa
491,mengusir
491,saya
491,julia
491,wisenna
491,selaku
491,anak
491,kandung
491,dari
491,ayah
491,saya
491,bernama
491,ng
491,heisen
491,","
491,karena
491,ingin
491,mengambil
491,alih
491,dari
491,rumah
491,papa
491,saya
491,","
491,karena
491,saya
491,sebagai
491,anak
491,nomor
491,1
491,","
491,zhao
491,guihua
491,berusaha
491,untuk
491,menyingkirkan
491,saya
491,.
491,semalam
491,saya
491,sudah
491,melapor
491,kepada
491,security
491,dan
491,rt
491,namun
491,mereka
491,tidak
491,bisa
491,membantu
491,dengan
491,maksimal
491,.
491,maka
491,dari
491,itu
491,saya
491,membuat
491,laporan
491,ini
491,kepada
491,pihak
491,berwajib
491,.
491,karena
491,terkait
491,kasus
491,ini
491,membuat
491,adik
491,adik
491,saya
491,yang
491,masih
491,di
491,bawah
491,umur
491,menjadi
491,tekanan
491,dalam
491,mental
491,dan
491,psikologi
491,.
491,saya
491,berharap
491,ada
491,tindakan
491,lanjut
491,dari
491,pihak
491,yang
491,berwajib
491,.
491,julia
491,wisenna
491,","
491,pelapor
492,telah
492,maraknya
492,terjadi
492,pungutan
492,liar
492,(
492,pungli
492,)
492,di
492,jalan
492,ikan
492,paus
492,no
492,.
492,7
492,kecamatan
492,binjai
492,timur
492,kelurahan
492,tanah
492,tinggi
492,kota
492,madya
492,binjai
492,tepatnya
492,di
492,depan
492,cagar
492,budaya
492,stasiun
492,kereta
492,api
492,binjai
492,yang
492,di
492,sertai
492,dengan
492,kekerasan
492,dan
492,makian
492,oleh
492,salah
492,seorang
492,kelompok
492,juru
492,parkir
492,liar
492,dengan
492,ciri-ciri
492,berbadan
492,kurus
492,","
492,rambut
492,sedikit
492,keriting
492,","
492,tinggi
492,badan
492,kurang
492,lebih
492,160
492,cm
492,dengan
492,warna
492,kulit
492,coklat
492,kehitaman
492,","
492,ketika
492,ditanya
492,apakah
492,ada
492,izin
492,untuk
492,pungutan
492,parkir
492,di
492,daerah
492,tersubut
492,dia
492,langsung
492,menyebutkan
492,salah
492,seorang
492,oknum
492,di
492,dinas
492,perhubungan
492,kota
492,binjai
492,serta
492,juru
492,parkir
492,liar
492,itu
492,menunjukkan
492,kartu
492,petugas
492,parkir
492,palsu
492,","
492,yang
492,nama
492,di
492,depan
492,dan
492,foto
492,tidak
492,sesuai
492,dengan
492,identitas
492,di
492,belakang
492,kartu
492,tersebut
492,.
492,mohon
492,untuk
492,ditindak
492,lanjutin
492,untuk
492,kota
492,binjai
492,kota
492,idaman
492,.
492,terima
492,kasih
492,.
493,beberapa
493,hari
493,ini
493,mulai
493,terjadi
493,ketidakamanan
493,dan
493,ketidaknyamanan
493,di
493,daerah
493,unpar
493,","
493,bandung
493,khususnya
493,di
493,jalan
493,menjangan
493,","
493,dimana
493,ada
493,seorang
493,pria
493,yang
493,sering
493,melakukan
493,pelecehan
493,seksual
493,seperti
493,memegang
493,dada
493,wanita
493,ketika
493,sedang
493,berjalan
493,.
493,segerombolan
493,pria
493,lain
493,ini
493,juga
493,sering
493,melontarkan
493,kalimat2
493,rasis
493,dan
493,penghinaan
493,kepada
493,anak2
493,unpar
493,yang
493,sedang
493,berjalan
493,di
493,jalan
493,menjangan
493,.
493,hal
493,ini
493,tentu
493,tidak
493,dapat
493,dibiarkan
493,","
493,mengingat
493,pelecehan
493,yang
493,mereka
493,perbuat
493,dapat
493,berkembang
493,lebih
493,lanjut
493,apabila
493,tidak
493,ditangani
493,dengan
493,baik
493,.
493,tampaknya
493,mereka
493,adalah
493,tukang2
493,yang
493,sedang
493,bekerja
493,di
493,jalan
493,menjangan
493,no.3
493,","
493,ciumbuleuit
493,","
493,bandung
493,.
493,(
493,pagar
493,hitam
493,)
493,.
493,yang
493,mengalami
493,hal
493,ini
493,adalah
493,saya
493,sendiri
493,","
493,dan
493,juga
493,teman
493,saya
493,yang
493,lain
493,juga
493,pernah
493,mengalami
493,hal
493,yang
493,sama
493,.
493,ps
493,:
493,jangan
493,tunggu
493,hingga
493,mereka
493,melakukan
493,hal2
493,yang
493,lebih
493,tidak
493,diinginkan
493,seperti
493,pemerkosaan
493,","
493,atau
493,pelecehan2
493,lainnya
493,.
493,terima
493,kasih
493,atas
493,perhatian
493,bapak/ibu
493,.
494,lapor
494,tentang
494,dampak
494,pembangunan
494,got-trotoar
494,bojonegoro
494,kota
494,assalamu'alaikum
494,warahmatullahi
494,wabarakatuh
494,.
494,selamat
494,sore
494,","
494,hari
494,ini
494,tanggal
494,9
494,november
494,2019
494,sekitar
494,jam
494,4
494,sore
494,","
494,terjadi
494,pohon
494,tumbang
494,di
494,jalan
494,gajah
494,mada
494,bojonegoro
494,","
494,tepatnya
494,di
494,barat
494,stasiun
494,bojonegoro
494,","
494,ada
494,3
494,pohon
494,tumbang
494,yang
494,tidak
494,patah
494,di
494,tengah
494,tapi
494,tumbang
494,dari
494,akarnya
494,","
494,hal
494,ini
494,tidak
494,bisa
494,dipisahkan
494,dari
494,proses
494,pembangunan
494,got-trotoar
494,di
494,dalam
494,kota
494,bojonegoro
494,yang
494,kurang
494,memperhatikan
494,aspek
494,lingkungan
494,","
494,karena
494,galian
494,got-trotoar
494,dalam
494,dan
494,memotong
494,akar-akar
494,pohon
494,di
494,sepanjang
494,trotoar
494,di
494,kota
494,bojonegoro
494,","
494,hal
494,ini
494,sangat
494,meresahkan
494,.
494,mohon
494,untuk
494,dilakukan
494,evaluasi
494,menyeluruh
494,tentang
494,proyek
494,yang
494,sedang
494,dikerjakan
494,dan
494,pohon-pohon
494,yang
494,rawan
494,tumbang
494,dipotong
494,sekalian
494,sampai
494,akar
494,","
494,mungkin
494,karena
494,perencanaan
494,yang
494,kurang
494,matang
494,dalam
494,proyek
494,got-trotoar
494,ini
494,sehingga
494,mengakibatkan
494,konsekuensi
494,yang
494,tidak
494,dapat
494,dihindarkan
494,yaitu
494,pemotongan
494,pohon
494,.
494,sebaiknya
494,hal-hal
494,seperti
494,ini
494,dapat
494,menjadi
494,pertimbangan
494,agar
494,ke
494,depan
494,tidak
494,``
494,grusa
494,grusu
494,''
494,dalam
494,mengerjakan
494,suatu
494,proyek
494,pembangunan
494,","
494,agar
494,warga
494,bisa
494,mendapatkan
494,manfaat
494,maksimal
494,dari
494,proyek-proyek
494,pembangunan
494,yang
494,dikerjakan
494,","
494,dan
494,pada
494,saat
494,pembangunan
494,bisa
494,meminimalisir
494,kesulitan
494,yang
494,dialami
494,warga
494,karena
494,proyek
494,tersebut
494,.
494,saya
494,dalam
494,hal
494,ini
494,tidak
494,bermaksud
494,menyusahkan
494,pemerintah
494,kabupaten
494,bojonegoro
494,","
494,dinas
494,pekerjaan
494,umum
494,","
494,dinas
494,pertamanan
494,atau
494,balai
494,lingkungan
494,hidup
494,kabupaten
494,bojonegoro
494,","
494,akan
494,tetapi
494,ini
494,semata-mata
494,hanya
494,ungkapan
494,keresahan
494,dari
494,warga
494,bojonegoro
494,yang
494,mengharapkan
494,kabupaten
494,bojonegoro
494,menjadi
494,lebih
494,baik
494,di
494,masa
494,depan
494,.
494,terima
494,kasih
494,.
494,wassalamualaikum
494,warahmatullahi
494,wabarakatuh
495,mohon
495,bantuan
495,pekerjaan
495,jalan
495,dan
495,saluran
495,air
495,di
495,daerah
495,meruya
495,utara
495,rt
495,05/10
495,jakarta
495,barat
495,.
495,karena
495,setiap
495,tahun
495,saat
495,musim
495,hujan
495,selalu
495,terjadi
495,banjir
495,sekitar
495,10-40cm
495,.
495,belum
495,ada
495,penindakan
495,dari
495,pihak
495,manapun
495,selama
495,bertahun-tahun
495,.
495,kami
495,memohon
495,sangat
495,bantuan
495,pemerintah
495,.
496,sesegera
496,mungkin
496,telah
496,menyelimuti
496,kota
496,pekanbaru
496,selama
496,2
496,hari
496,ini
496,pada
496,27
496,agustus
496,2016.
496,hal
496,ini
496,terjadi
496,setiap
496,tahun
496,.
496,pada
496,khasus
496,kebakaran
496,tahun
496,lalu
496,","
496,banyak
496,perkara
496,yang
496,di
496,sp3
496,kan
496,","
496,tetapi
496,tahun
496,ini
496,lahan
496,tersebut
496,terbakar
496,kembali
496,.
496,mohon
496,solusinya
496,","
496,kami
496,sudah
496,sesak
496,untuk
496,bernafas
496,di
496,pekanbaru
496,","
496,riau
496,.
497,saya
497,mustangin
497,ingin
497,mempertanyakan
497,permasalahan
497,saya
497,tentang
497,e
497,ktp
497,.
497,saya
497,sebagai
497,warga
497,negara
497,yang
497,berusaha
497,untuk
497,tertib
497,administrasi
497,kenapa
497,bahkan
497,seolah
497,di
497,persulit
497,.
497,saya
497,membuat
497,melakukan
497,perubahan
497,data
497,dari
497,lajang
497,menjadi
497,menikah
497,berikut
497,istri
497,saya
497,.
497,tapi
497,sudah
497,setahun
497,belum
497,jadi
497,","
497,tepat
497,ketika
497,istri
497,saya
497,hamil
497,7
497,bulan
497,saya
497,tanyakan
497,kembali
497,ke
497,capil
497,banjarnegara
497,","
497,jawaban
497,mereka
497,katanya
497,datanya
497,hilang
497,.
497,lalu
497,saya
497,dikasih
497,surat
497,untuk
497,di
497,berikan
497,ke
497,kecamatan
497,susukan
497,.
497,disana
497,jawabanya
497,menyalahkan
497,capil
497,.
497,akhirnya
497,saya
497,masih
497,bersabar
497,membuat
497,proses
497,dari
497,awal
497,lagi
497,.
497,2
497,bulan
497,kemudian
497,saya
497,datangi
497,lagi
497,ke
497,kecamaptan
497,akhirnya
497,data
497,diproses
497,dan
497,di
497,situ
497,tertulis
497,ktp
497,bisa
497,di
497,ambil
497,tanggal
497,28
497,feb
497,2016.
497,oke
497,saya
497,masih
497,bersabar
497,lagi
497,.
497,akhirnya
497,saya
497,kembali
497,ke
497,jakarta
497,dengan
497,harapan
497,bisa
497,saya
497,ambil
497,tanggal
497,itu
497,.
497,tanggal
497,1
497,maret
497,saya
497,suruh
497,adik
497,saya
497,untuk
497,mengambil
497,di
497,kecapatan
497,susukan
497,tapi
497,petugasnya
497,bilang
497,dia
497,mau
497,ke
497,capil
497,untuk
497,ambil
497,ktp
497,yang
497,sudah
497,jadi
497,dan
497,adik
497,saya
497,disuruh
497,datang
497,lagi
497,besoknya
497,.
497,keesokan
497,harinya
497,adik
497,saya
497,datang
497,lagi
497,dengan
497,jawaban
497,yang
497,mengecewakan
497,katanya
497,ktp
497,nya
497,sudah
497,diambil
497,pegawai
497,desa
497,","
497,akhirnya
497,adik
497,saya
497,ke
497,balai
497,desa
497,dan
497,jawaban
497,petugas
497,desa
497,kedawung
497,mengejutkan
497,karena
497,mereka
497,tidak
497,pernah
497,menggambil
497,ktp
497,saya
497,dan
497,istri
497,saya
497,.
497,akhirnya
497,barusan
497,tanggal
497,7
497,maret
497,2016
497,adik
497,dan
497,paman
497,saya
497,ke
497,kecamatan
497,untuk
497,menyampaikan
497,bahwa
497,di
497,desa
497,tidak
497,ada
497,ktpnya
497,.
497,pihak
497,kecamatan
497,bahkan
497,menyuruh
497,untuk
497,membuat
497,surat
497,kehilangan
497,dan
497,membuat
497,dari
497,awal
497,lagi
497,.
497,mohon
497,untuk
497,penjelasanya
497,dikarenakan
497,pajak
497,kendaraan
497,saya
497,sudah
497,terlambat
497,berikut
497,platnya
497,mati
497,jadi
497,kebutuhan
497,ktp
497,sangat
497,penting
497,dan
497,juga
497,karena
497,tugas
497,istri
497,saya
497,di
497,kementrian
497,sosial
497,sangat
497,memerlukan
497,ktp
497,untuk
497,bukti
497,pendampingan
497,korban
497,tindak
497,kekerasan
497,ketika
497,dia
497,pergi
497,keluar
497,daerah
497,.
497,sudah
497,setahun
497,kami
497,bersabar
497,mohon
497,saya
497,hanya
497,orang
497,yang
497,ingin
497,tertib
497,administrasi
497,.
497,mustangin
498,lapor
498,pak.hendi
498,","
498,brt
498,koridor
498,2
498,","
498,terboyo
498,sisemut
498,serig
498,terjadi
498,pelecehan
498,","
498,dlm
498,seminggu
498,ini
498,sdh
498,3x
498,kejadian
498,saya
498,melihat
498,langsung
498,dan
498,pagi
498,ini
498,saya
498,mengalaminya
498,","
498,penumpang
498,laki2
498,dan
498,perempuan
498,harap
498,dipisah
498,seperti
498,brt
498,koridor
498,4
498,cangkiran
498,","
498,jika
498,penumpang
498,tidak
498,tertib
498,mohon
498,diturunkan
498,dijalan
498,","
498,kami
498,sdh
498,lapor
498,pta
498,juga
498,tidak
498,ada
498,follow
498,up
498,nya
498,","
498,sekali
498,lagi
498,saya
498,mohon
498,perhatian
498,dan
498,tindak
498,lanjutnya
498,pak.hendi
498,","
498,terima
498,kasih
499,mohon
499,sinetron-sinetron
499,yang
499,tayang
499,di
499,beberapa
499,stasiun
499,tv
499,agar
499,lebih
499,diperketat
499,filteringnya
499,.
499,salah
499,satunya
499,sinema
499,elektronik
499,``
499,cinta
499,karena
499,cinta
499,''
499,yang
499,tayang
499,di
499,sctv
499,setiap
499,hari
499,pada
499,pukul
499,8
499,malam
499,.
499,banyak
499,konten
499,kekerasan
499,yang
499,ditampilkan
499,","
499,sehingga
499,memberikan
499,pengaruh
499,yang
499,sangat
499,buruk
499,","
499,terutama
499,bagi
499,anak2
499,remaja
499,walaupun
499,sudah
499,didampingi
499,oleh
499,orang
499,tua
499,.
499,sudah
499,susah
499,sekali
499,sekarang
499,masyarakat
499,mendapatkan
499,tontonan
499,yang
499,sehat
499,dan
499,mendidik
499,.
499,hanya
499,demi
499,kejar
499,tayang
499,tapi
499,tidak
499,memperhatikan
499,semua
499,aspek
499,sesuai
499,ciri
499,orang
499,indonesia
499,yang
499,beradab
499,dan
499,beretika
499,.
499,melihat
499,sinetron-sinetron
499,yang
499,ada
499,sekarang
499,rasanya
499,seperti
499,melihat
499,kehidupan
499,manusia
499,barbar
499,dalam
499,kemasan
499,modern
499,.
499,harap
499,ini
499,jadi
499,perhatian
499,khusus
499,bagi
499,kpip
499,.
499,terima
499,kasih
500,mohon
500,bantuan
500,untuk
500,membantu
500,memadamkan
500,api
500,yanh
500,sudah
500,hampir
500,seminggu
500,di
500,desa
500,uekuli
500,kecamatan
500,tojo
500,kabupaten
500,tojo
500,una-una
500,propinsi
500,sulawesi
500,tengah
500,.
500,warga
500,bertahan
500,dengan
500,sesak
500,dan
500,menggunakan
500,masker
500,serta
500,jarak
500,pandang
500,yang
500,terbatas
500,.
333,yang
333,terhormat
333,.
333,kepolisian
333,republik
333,indonesia
333,dengan
333,ini
333,saya
333,mengadukan
333,keresahan
333,warga
333,atas
333,permasalahan
333,yang
333,sudah
333,dialami
333,sejak
333,lebih
333,dari
333,20
333,tahun
333,lalu
333,yaitu
333,tawuran
333,antar
333,warga
333,di
333,kampung
333,rawa
333,sawah
333,","
333,cempaka
333,putih
333,","
333,jakarta
333,pusat
333,.
333,tindak
333,kekerasan
333,yang
333,turun
333,temurun
333,mengakibatkan
333,tawuran
333,ini
333,terus
333,menerus
333,terjadi
333,di
333,kawasan
333,ini
333,.
333,hingga
333,terakhir
333,tadi
333,sore
333,terjadi
333,tawuran
333,yang
333,berlangsung
333,kurang
333,lebih
333,2
333,jam
333,dan
333,menggunakan
333,petasan
333,","
333,kaca
333,","
333,batu
333,","
333,dan
333,sebagainya
333,.
333,dengan
333,adanya
333,tawuran
333,pihak
333,kepolisian
333,setempat
333,memang
333,sudah
333,melakukan
333,tindakan
333,peleraian
333,dengan
333,memberikan
333,gas
333,air
333,mata
333,untuk
333,membubarkan
333,massa
333,dan
333,mungkin
333,sudah
333,ada
333,beberapa
333,tindakan
333,dalam
333,usaha
333,mencari
333,titik
333,permasalahannya
333,.
333,seringkali
333,memang
333,permasalahannya
333,hanyalah
333,hal-hal
333,sepele
333,baik
333,adu
333,perkataan
333,maupun
333,masalah
333,perempuan
333,.
333,namun
333,dinilai
333,hal
333,itu
333,saja
333,tidak
333,cukup
333,berhasil
333,karena
333,semenjak
333,saya
333,kecil
333,tinggal
333,di
333,tempat
333,tersebut
333,hingga
333,saat
333,ini
333,namun
333,tawuran
333,masih
333,seringkali
333,terjadi
333,dan
333,merugikan
333,masyarakat
333,setempat
333,.
333,dengan
333,tidak
333,adanya
333,tindakan
333,tegas
333,dari
333,pemerintah
333,nantinya
333,akan
333,mengakibatkan
333,generasi-generasi
333,masa
333,depan
333,akan
333,penuh
333,dengan
333,kekerasan
333,.
333,maka
333,dari
333,itu
333,hal
333,ini
333,harus
333,segera
333,diberantas
333,.
333,beberapa
333,pemikiran
333,sederhana
333,saya
333,ialah
333,mungkin
333,ada
333,baiknya
333,daerah
333,cempaka
333,putih
333,terutama
333,kampung
333,rawa
333,sawah
333,dapat
333,direlokasikan
333,untuk
333,daerah
333,yang
333,tergolong
333,semrawut
333,sehingga
333,bisa
333,memisahkan
333,kelompok-kelompok
333,masyarakat
333,yang
333,biasa
333,melakukan
333,tawuran
333,.
333,dan
333,tidak
333,lupa
333,memang
333,dapat
333,dilihat
333,kebanyakan
333,orang-orang
333,yang
333,tawuran
333,baik
333,bapak-bapak
333,atau
333,anak
333,muda
333,dan
333,sudah
333,terjerumus
333,minuman
333,keras
333,dan
333,obat-obatan
333,juga
333,.
333,kiranya
333,permasalahan
333,yang
333,sudah
333,berlarut-larut
333,ini
333,dapat
333,segera
333,diselesaikan
333,demi
333,membangun
333,generasi
333,muda
333,nantinya
333,yang
333,dapat
333,berguna
333,bagi
333,bangsa
333,.
333,mohon
333,ditindaklanjuti
333,","
333,terima
333,kasih
333,.
501,kepada
501,yang
501,terhormat
501,.
501,polda
501,metro
501,jaya
501,dan
501,pemerintah
501,provinsi
501,dki
501,jakarta
501,.
501,mohon
501,ditinjau
501,dan
501,tindaklanjuti
501,","
501,di
501,angkutan
501,umum
501,213
501,jurusan
501,kampung
501,melayu
501,-
501,grogol
501,banyak
501,sekali
501,pengamen
501,yang
501,menodong
501,penumpang
501,.
501,perbuatan
501,tersebut
501,sangat
501,meresahkan
501,para
501,penumpang
501,.
501,tolong
501,untuk
501,melakukan
501,razia
501,senjata
501,tajam
501,","
501,karena
501,para
501,pengamen
501,itu
501,banyak
501,yang
501,membawa
501,senjata
501,tajam
501,.
501,terima
501,kasih
501,.
502,nama
502,saya
502,:
502,wina
502,asdiana
502,(
502,bertempat
502,tinggal
502,di
502,bekasi
502,)
502,melaporkan
502,untuk
502,warga
502,bandung
502,yang
502,telah
502,menelantarkan
502,istri
502,dan
502,anak
502,","
502,tidak
502,memberi
502,nafkah
502,serta
502,tindak
502,kdrt
502,dan
502,lari
502,dari
502,tanggung
502,jawab
502,hutang2.nama
502,:
502,gian
502,hardyman
502,kusumah
502,nik
502,:
502,327304070484004
502,alamat
502,:
502,jalan
502,.
502,cetarip
502,barat
502,rt
502,004/007
502,kelurahan
502,.
502,kopo
502,kecamatan
502,.
502,bojongloa
502,kaler
502,.
502,saya
502,mohon
502,dibantu
502,untuk
502,saudara
502,gian
502,di
502,tegur
502,melalui
502,rt
502,rw
502,agar
502,menyelesaikan
502,smuanya
502,.
502,saya
502,sudah
502,menghubungi
502,orang
502,tua/saudara/kerabatnya
502,","
502,akan
502,tetapi
502,tidak
502,pernah
502,di
502,response
502,oleh
502,mereka
502,.
502,saya
502,mohon
502,bantuannya
502,segera
502,.
502,terima
502,kasih
502,.
503,terdapat
503,korban
503,kecelakaan
503,motor
503,jatuh
503,di
503,depan
503,bri
503,temayang
503,akibat
503,jalan
503,rusak
503,","
503,mohon
503,segera
503,diperbaiki
503,.
503,(
503,dialog
503,publik
503,)
504,kami
504,melaporkan
504,adanya
504,kasus
504,yang
504,menimpa
504,delapan
504,(
504,8
504,)
504,pekerja
504,indonesia
504,di
504,luar
504,negeri
504,","
504,yang
504,bekerja
504,sebagai
504,anak
504,buah
504,kapal
504,(
504,abk
504,)
504,di
504,kapal
504,penangkap
504,ikan
504,berbendera
504,china
504,.
504,mereka
504,dipekerjakan
504,di
504,atas
504,kapal
504,longxing
504,621
504,","
504,longxing
504,626
504,","
504,dan
504,longxing
504,627
504,di
504,perairan
504,internasional
504,.
504,negara/pelabuhan
504,terdekat
504,untuk
504,kapal
504,sandar
504,adalah
504,capek
504,town
504,","
504,afrika
504,selatan
504,.
504,kedelapan
504,abk
504,wni
504,tersebut
504,mengaku
504,dipekerjakan
504,secara
504,tidak
504,manusiawi
504,.
504,kerap
504,dipukul
504,","
504,diludahi
504,ketika
504,sedang
504,makan
504,","
504,kerja
504,18-20
504,jam
504,perhari
504,tanpa
504,ada
504,hari
504,libur
504,","
504,sakit
504,tidak
504,diobati
504,secara
504,maksimal
504,","
504,tidak
504,jelas
504,kapan
504,waktu
504,sandar
504,ke
504,darat
504,","
504,dan
504,ada
504,indikasi
504,pemalsuan
504,dokumen
504,buku
504,pelaut
504,.
504,akibat
504,dari
504,hal
504,tersebut
504,diatas
504,","
504,para
504,abk
504,menghubungi
504,pihak
504,perusahaan
504,pengirim
504,di
504,indonesia
504,untuk
504,minta
504,dipulangkan
504,ke
504,indonesia
504,","
504,karena
504,sudah
504,tidak
504,kuat
504,lagi
504,diperlakukan
504,seperti
504,hal
504,tersebut
504,diatas
504,oleh
504,kapten
504,dan
504,mandor
504,di
504,kapal
504,yang
504,berasal
504,dari
504,negara
504,china
504,.
504,setelah
504,para
504,abk
504,dipulangkan
504,ke
504,indonesia
504,","
504,mereka
504,menyatakan
504,telah
504,dirugikan
504,haknya
504,oleh
504,pihak
504,perusahaan
504,.
504,adapun
504,kerugian
504,yang
504,diderita
504,oleh
504,para
504,abk
504,diantaranya
504,;
504,biaya
504,tiket
504,pesawat
504,kepulangan
504,dari
504,capek
504,town
504,ke
504,indonesia
504,ditanggung
504,oleh
504,abk
504,","
504,uang
504,jaminan
504,sebesar
504,800
504,dollar
504,amerika
504,belum/tidak
504,diberikan
504,dan
504,uang
504,simpanan
504,gaji
504,sebesar
504,100
504,dollar
504,perbulan
504,juga
504,belum/
504,tidak
504,diberikan
504,oleh
504,pihak
504,perusahaan
504,.
504,adapun
504,alasan
504,dari
504,pihak
504,perusahaan
504,pengirim
504,","
504,yakni
504,pt
504,.
504,lakemba
504,perkasa
504,bahari
504,(
504,lpb
504,)
504,menyatakan
504,","
504,bahwa
504,para
504,pekerja/abk
504,dianggap
504,telah
504,melanggar
504,perjanjian
504,kerja/kontrak
504,kerja
504,yang
504,sebelumnya
504,telah
504,disepakati
504,antara
504,pihak
504,perusahaan
504,dengan
504,pihak
504,pekerja
504,","
504,yakni
504,selama
504,dua
504,(
504,2
504,)
504,tahun
504,.
504,jadi
504,","
504,pihak
504,perusahaan
504,tidak
504,dapat
504,memberikan
504,uang
504,tersebut
504,dan
504,membiayai
504,tiket
504,pesawat
504,kepulangan
504,mereka
504,ke
504,indonesia
504,.
504,menanggapi
504,pernyataan
504,dari
504,pihak
504,perusahaan
504,","
504,para
504,pekerja/abk
504,menjawab
504,","
504,``
504,jika
504,kami
504,(
504,8
504,orang
504,)
504,dipekerjakan
504,secara
504,layak/manusiawi
504,sesuai
504,dengan
504,jam
504,kerja
504,buruh
504,pada
504,umumnya
504,dan
504,tidak
504,mendapatkan
504,kekerasan
504,fisik
504,serta
504,jaminan
504,pengobatan
504,jika
504,sakit
504,dan
504,makanan
504,yang
504,higienis
504,","
504,kami
504,tidak
504,akan
504,minta
504,pulang
504,.
504,sudah
504,kerja
504,20
504,jam
504,sehari
504,","
504,kerap
504,disiksa
504,","
504,diludahi
504,","
504,makan
504,tidak
504,layak
504,","
504,dan
504,tidak
504,ada
504,hari
504,libur
504,.
504,masa
504,13
504,bulan
504,kerja
504,","
504,pulang
504,tidak
504,bawa
504,uang
504,bahkan
504,dianggap
504,punya
504,hutang
504,oleh
504,pihak
504,perusahaan
504,?
504,.
504,''
504,ujar
504,para
504,korban
504,.
504,para
504,abk
504,didampingi
504,kuasa
504,hukumnya
504,telah
504,mengadukan
504,perkara
504,ini
504,kepada
504,badan
504,nasional
504,penempatan
504,dan
