report_num,report
524,","
524,dan
524,didistribusikan
524,kepada
524,kami
524,rakyat
524,petani
524,penggarap
524,yang
524,telah
524,menerima
524,redistribusi
524,objek
524,landreform
524,tanah
524,negara
524,mantan
524,hgu
524,ptp
524,ix
524,dari
524,pemerintah
524,ri
524,","
524,yang
524,berhak
524,sesuai
524,dengan
524,ketentuan
524,peraturan
524,perundang-undangan
524,yang
524,berlaku
524,.
524,demikianlah
524,permohonan
524,ini
524,kami
524,sampaikan
524,kepada
524,bapak
524,untuk
524,dapat
524,menjadi
524,pertimbangan
524,bapak
524,","
524,dan
524,besar
524,harapan
524,kami
524,kiranya
524,tuntutan
524,kami
524,dapat
524,bapak
524,maklumi
524,dan
524,penuhi
524,.
524,terima
524,kasih
524,atas
524,perhatian
524,dan
524,bantuan
524,bapak
524,.
524,pengurus
524,kelompok
524,tani
524,pasar
524,9
524,","
524,10
524,","
524,11
524,dan
524,12
524,desa
524,bulu
524,cina
524,","
524,kecamatan
524,hamparan
524,perak
524,","
524,kabupaten
524,deli
524,serdang
524,","
524,provinsi
524,sumatera
524,utara
524,ketua
524,kelompok
524,tani
524,","
524,saur
524,simanjuntak
524,sekretaris
524,kelompok
524,tani
524,","
524,muliana
524,baru
524,tarigan
525,kecamatan
525,gedebage
525,kota
525,bandung
525,tidak
525,melakukan
525,apapun
525,yah
525,terhadap
525,laporan
525,yang
525,saya
525,laporkan
525,sebelumnya
525,sehingga
525,menyebabkan
525,terjadinya
525,kekerasan
525,terhadap
525,ojek
525,online
525,tepat
525,nya
525,hari
525,ini
525,sabtu
525,18
525,november
525,2017
525,di
525,bumi
525,adipura
525,gedebage
525,bandung
525,.
525,gak
525,perlu
525,ditanya
525,saksi
525,kejadiannya
525,disana
525,banyak
525,yang
525,lihat
525,.
525,ini
525,saya
525,lampirkan
525,pernyataan
525,saksi
525,dan
525,masih
525,adanya
525,3
525,spanduk
525,yang
525,sudah
525,saya
525,laporkan
525,.
525,tolong
525,di
525,tindak
525,lanjuti
525,perilaku
525,pangkalan
525,ojeg
525,disana
525,yang
525,seperti
525,preman
525,.
525,sekali
525,lagi
525,bukan
525,masalah
525,spanduk
525,nya
525,tapi
525,kelakuan
525,pangkalan
525,ojeg
525,disana
525,yang
525,perlu
525,dibina
525,.
526,kpd
526,","
526,yth
526,.
526,dirjen
526,pemasyarakatan
526,.
526,dh
526,.
526,mohon
526,dapat
526,memindahkan
526,kplp
526,.
526,lp
526,.
526,wanita
526,tomohon
526,sulawesi
526,utara
526,karena
526,sangat
526,kejam
526,.
526,sering
526,.mengancam
526,","
526,membentak
526,.
526,narapidana
527,yth
527,.
527,instansi
527,terkait
527,.
527,pak
527,saya
527,berharap
527,pemutaran
527,film
527,g30s/pki
527,mohon
527,jangan
527,diputar
527,di
527,stasiun
527,televisi
527,.
527,mengingat
527,film
527,tersebut
527,syarat
527,dengan
527,adegan
527,kekerasan
527,dan
527,backsound-nya
527,pun
527,terlalu
527,menakutkan/mengerikan
527,buat
527,anak-anak
527,itu
527,sama
527,sekali
527,tidak
527,memberikan
527,pendidikan
527,kepada
527,anak
527,bahkan
527,memberikan
527,kecemasan
527,dan
527,rasa
527,takut
527,.
527,ketiga
527,putra-putri
527,saya
527,setelah
527,melihat
527,film
527,tersebut
527,tidak
527,mau
527,makan
527,","
527,tidak
527,bisa
527,tidur
527,terbayang-bayang
527,terus
527,akan
527,suara
527,backsound
527,dan
527,adegan
527,di
527,film
527,tersebut
527,.
527,usia
527,anak-anak
527,saya
527,2
527,orang
527,masih
527,sd
527,dan
527,1
527,orang
527,masih
527,sltp
527,.
527,bapak
527,sebagai
527,presiden
527,mohon
527,agar
527,pemutaran
527,film
527,tersebut
527,dikaji
527,lagi
527,atau
527,diralat/dibuat
527,film
527,baru
527,yang
527,tidak
527,menyeramkan
527,.
527,saya
527,sebagai
527,orang
527,tua
527,anak-anak
527,saya
527,.
527,terima
527,kasih
527,atas
527,perhatiannya
527,.
528,``
528,[
528,mrk
528,]
528,tolong
528,pak
528,berantaskan
528,sarang
528,narkotika
528,","
528,psikotropika
528,","
528,dan
528,obat
528,terlarang
528,di
528,jalan
528,ringroad
528,di
528,belakang
528,ruko
528,''
528,tempat
528,accord
528,hp
528,pak
528,sebelah
528,ringroad
528,city
528,walk
528,","
528,disitu
528,semacam
528,markas
528,narkotika
528,","
528,psikotropika
528,","
528,dan
528,obat
528,terlarang
528,dan
528,bandit
528,pak
528,...
528,soalnya
528,banyak
528,sudah
528,pegawai/karyawati
528,wanita
528,yang
528,sudah
528,di
528,gangguin
528,secara
528,tidak
528,hormat
528,pak
528,sama
528,mereka
528,waktu
528,mereka
528,pulang
528,kerja
528,...
528,sebelum
528,terjadi
528,kekerasan
528,pelecehan
528,seksual
528,kepada
528,mereka
528,pegawai/karyawati
528,wanita
528,di
528,situ
528,pak
528,...
528,terima
528,kasih
528,pak
528,...
528,--
528,jalan
528,ringroad
528,","
528,sebelah
528,ringroad
528,city
528,walk
528,","
528,ruko-ruko
528,accesoris
528,hp
528,","
528,tepat
528,di
528,belakangnya
528,pak
528,...
528,kebelakang
528,rumah
528,toko
528,tersebut
528,dari
528,gang
528,samping
528,ringroad
528,city
528,walk
528,","
528,masuk
528,sedikit
528,ada
528,gang
528,sebelah
528,kanan
528,biasa
528,parkiran
528,kereta
528,ringroad
528,city
528,walk
528,kalau
528,sudah
528,penuh
528,di
528,dalam
528,.
528,''
382,ijin
382,pak
382,presiden
382,yang
382,kami
382,hormati
382,dan
382,kami
382,cintai
382,kami
382,adalah
382,sekumpulan
382,sopir
382,batubara
382,yang
382,melintas
382,dari
382,lampung
382,menuju
382,tanjung
382,enim
382,sumsel
382,yang
382,banyak
382,masalah
382,pungli
382,","
382,kekerasan
382,terhadap
382,sopir
382,dan
382,main
382,hakim
382,sendiri
382,sudah
382,2bulan
382,ini
382,kami
382,tidak
382,boleh
382,melintas
382,di
382,jalan
382,negara
382,di
382,waykanan
382,lampung
382,utara
382,","
382,gunung
382,sugih
382,lampung
382,tengah
382,kami
382,di
382,hadang
382,di
382,kejar
382,dan
382,di
382,lempari
382,kaca
382,mobil
382,dan
382,di
382,ancam
382,memakai
382,senjata
382,tajam
382,tetapi
382,mengapa
382,hanya
382,angkutan
382,batubara
382,saja
382,yang
382,di
382,begitukan
382,tolong
382,pak
382,anak
382,istri
382,kami
382,mau
382,makan
382,dan
382,anak2
382,kami
382,mau
382,bayaran
382,sekolah
382,gara2
382,masalah
382,ini
382,banyak
382,dampak
382,yang
382,terjadi
382,pada
382,kami
382,dan
382,keluarga
382,kami
382,apa
382,aparat
382,di
382,sini
382,hanya
382,diam
382,kami
382,sudah
382,mengadu
382,ke
382,kepolisian
382,pemerintah
382,daerah
382,dan
382,orang
382,-
382,orang
382,yang
382,mengaku
382,lsm
382,pak
382,kami
382,rakyat
382,mu
382,mohon
382,untuk
382,di
382,tindak
382,lanjuti
382,segera
382,pak
382,anak
382,kami
382,butuh
382,makan
382,dan
382,sekolah
382,apa
382,salah
382,kami
382,ini
382,ada
382,kepentingan
382,pribadi
382,dan
382,kearoganan
382,semata
382,terima
382,kasih
382,semoga
382,bapak
382,berkenan
382,m
529,kepada
529,yang
529,terhormat
529,kepala
529,dinas
529,pemberdayaan
529,perempuan
529,perlindungan
529,anak
529,dan
529,keluarga
529,berencana
529,","
529,kami
529,mau
529,bertanya
529,kami
529,menyampaikan
529,laporan
529,tindak
529,kekerasan
529,terhadap
529,anak
529,dan
529,perempuan
529,atau
529,kekerasan
529,yang
529,terjadi
529,dalam
529,rumah
529,tangga
529,.
529,terima
529,kasih
530,kepada
530,yth
530,.
530,pemerintah
530,provinsi
530,dki
530,jakarta
530,.
530,saya
530,orang
530,tua
530,murid
530,di
530,sekolah
530,dasar
530,negeri
530,semanan
530,05
530,pagi
530,","
530,kalideres
530,","
530,jakarta
530,barat
530,","
530,saat
530,ini
530,anak
530,saya
530,duduk
530,di
530,kelas
530,iib
530,","
530,beberapa
530,kali
530,anak
530,saya
530,mengalami
530,kekerasan
530,fisik
530,yang
530,dilakukan
530,guru
530,kelas
530,iib
530,(
530,ibu
530,lina
530,)
530,.
530,mohon
530,sekiranya
530,agar
530,pihak
530,yang
530,berwenang
530,untuk
530,menegur/
530,menindak
530,tegas
530,guru
530,tersebut
530,.
530,mohon
530,dinas
530,terkait
530,untuk
530,menindaklanjutinya
530,.
530,terima
530,kasih
530,.
531,debt
531,collector
531,brutal
531,rampas
531,kendaraan
531,dan
531,kekerasan
531,.
531,perampasan
531,&
531,kekerasan
531,oleh
531,debt
531,collector
531,bank
531,sinar
531,mas
531,bandar
531,lampung
531,","
531,tolong
531,pak
531,presiden
531,debt
531,collector
531,sangat
531,brutal
531,merampas
531,kendaraan
531,dijalan
531,secara
531,paksa
531,dan
531,melakukan
531,kekersan
531,","
531,tolong
531,di
531,tindak
531,lanjut
531,","
531,karna
531,sudah
531,sangat
531,merasahkan
531,warga
531,di
531,bandar
531,lampung
531,","
531,mereka
531,semena-mena
531,untuk
531,mengambil
531,kendaraan
531,dijalan
531,raya.trimakasih
532,kendal
532,menempati
532,urutan
532,ke-2
532,kss
532,kekerasan
532,perempuan
532,dan
532,anak
532,dijateng
532,setelah
532,smg
532,","
532,dmn
532,keperpihakan
532,pemda
532,?
533,yth
533,","
533,kemdikbud
533,","
533,(
533,1
533,)
533,terjadi
533,kekerasan
533,di
533,smk
533,pertanian
533,provinsi
533,riau
533,","
533,seorang
533,siswa
533,di
533,sepak
533,oleh
533,senior
533,ketika
533,akan
533,makan
533,malam
533,","
533,pasalnya
533,saat
533,para
533,siswa
533,beranjak
533,menuju
533,ruang
533,makan
533,salah
533,seorang
533,siswa
533,tersebut
533,tersandung
533,oleh
533,lubang
533,sehingga
533,jalannya
533,melambat
533,.
533,(
533,2
533,)
533,siswa
533,sering
533,di
533,caruti
533,oleh
533,senior
533,ketaka
533,akan
533,menyuruh
533,makan
533,malam
533,","
533,senior
533,sering
533,memanggil
533,(
533,anj***
533,)
533,ke
533,junior
533,.
533,hal
533,tersebut
533,dilakukan
533,senior
533,kepada
533,siswa
533,baru
534,yang
534,terhormat
534,dinas
534,ketenagakerjaan
534,kota.tasikmalaya.saya
534,sebagai
534,anggota
534,security
534,asia
534,plaza
534,toko
534,serba
534,ada
534,","
534,kami
534,merasa
534,di
534,rugikan
534,olehan
534,yayasan
534,pt.elang
534,darma
534,sebagai
534,mitra
534,kerja
534,asia
534,plaza
534,toko
534,serba
534,ada
534,dlm
534,bidang
534,keamanan
534,di
534,asia
534,plaza.gajih
534,kami
534,di
534,potong
534,sama
534,yayasan
534,terlalu
534,besar
534,","
534,dan
534,bagi
534,security
534,yang
534,baru
534,sudah
534,6bulan
534,kerja
534,gajih
534,belum
534,umk
534,","
534,terus
534,kemarin
534,thr
534,tidak
534,penuh
534,selalu
534,di
534,potong
534,dengan
534,keterangan
534,yang
534,tidak
534,terbuka.padahal
534,kami
534,tahu
534,dari
534,pihak
534,asia
534,plaza
534,bayar
534,full.tolong
534,di
534,tindak
534,lanjut
534,jangan
534,sampai
534,ada
534,tindak
534,kekerasan
534,yang
534,tidak
534,kami
534,semua
534,inginkan.kami
534,sebagai
534,warga
534,pribumi
534,asli
534,di
534,wilayah
534,asia
534,plaza
534,memohon
534,keadilan
534,dan
534,keterbukaan
534,nya.terimakasih
535,assalamualaikum
535,","
535,pak
535,ridwan
535,kamil..
535,","
535,kemarin
535,malam
535,sekitar
535,jam
535,18.30
535,saya
535,pulang
535,kerja
535,lewat
535,stopan
535,gudang
535,utara
535,.
535,ketika
535,saya
535,berada
535,di
535,stopan
535,","
535,tiba2
535,ada
535,ibu2
535,seperti
535,pengemis
535,","
535,memukul
535,kakak
535,saya
535,menggunakan
535,batu
535,besar
535,","
535,lalu
535,kami
535,terkejut
535,karena
535,si
535,ibu
535,tiba2
535,datang
535,dari
535,belakang
535,memukul
535,tangan
535,dengan
535,keras
535,","
535,hingga
535,tangan
535,kakak
535,saya
535,bengkak
535,.
535,saya
535,mohon
535,bapak
535,untuk
535,memperhatikan
535,pengemis2
535,yang
535,ada
535,di
535,stopan
535,","
535,kalau
535,bisa
535,jangan
535,ada
535,pengemis
535,di
535,stopan
535,.
535,terimakasih
535,.
536,saya
536,warga
536,surabaya
536,","
536,tadi
536,pagi
536,saya
536,mendapat
536,tindakan
536,tidak
536,menyenangkan
536,dari
536,polisi
536,lalu
536,lintas
536,.
536,ketika
536,saya
536,sedang
536,mengendarai
536,sepeda
536,motor
536,","
536,saya
536,di
536,tendang
536,.
536,untung
536,saya
536,tidak
536,jatuh
536,.
536,apakah
536,memang
536,seperti
536,itu
536,cara
536,menghentikan
536,pengemudi
536,yang
536,melanggar
536,?
536,apakah
536,harus
536,memakai
536,kekerasan
536,?
537,kepada
537,yth
537,.
537,pemerintah
537,pusat
537,republik
537,indonesia
537,","
537,yth
537,.
537,kepolisian
537,republik
537,indonesia
537,","
537,yth
537,.
537,pemerintah
537,provinsi
537,jawa
537,tengah
537,","
537,yth
537,.
537,pemerintah
537,kota
537,semarang
537,","
537,yth
537,.
537,dinas
537,pasar
537,karangayu
537,semarang
537,.
537,saya
537,ingin
537,melaporkan
537,bahwa
537,di
537,pasar
537,karangayu
537,semarang
537,barat
537,terutama
537,pasar
537,pagi
537,yang
537,berjualan
537,pada
537,jam
537,2
537,pagi
537,di
537,sepanjang
537,jalan
537,cempolorejo
537,raya
537,telah
537,terjadi
537,pungutan
537,liar
537,yang
537,dilakukan
537,oleh
537,preman
537,setempat
537,yang
537,bernama
537,saudara
537,slamet
537,terhadap
537,para
537,pedagang
537,pasar
537,karangayu
537,.
537,dan
537,diduga
537,preman
537,saudara
537,slamet
537,ini
537,mendapat
537,perlindungan
537,dari
537,oknum
537,aparat
537,dari
537,lembaga
537,kepolisian
537,.
537,preman
537,saudara
537,slamet
537,ini
537,meminta
537,dan
537,memaksa
537,pungli
537,terhadap
537,para
537,pedagang
537,pasar
537,setiap
537,hari
537,.
537,dan
537,apabila
537,ada
537,pedagang
537,pasar
537,yang
537,tidak
537,mau
537,memberikan
537,uang
537,maka
537,saudara
537,slamet
537,ini
537,akan
537,mengancam
537,pedagang
537,pasar
537,tersebut
537,dengan
537,cara
537,akan
537,membongkar
537,lapaknya
537,seacara
537,kekerasan
537,dan
537,anarkis
537,.
537,dan
537,preman
537,slamet
537,ini
537,juga
537,mencarikan
537,dan
537,menjual
537,belikan
537,tanah
537,lapak
537,untuk
537,pedagang
537,baru
537,yang
537,akan
537,berjualan
537,di
537,pasar
537,tersebut
537,.
537,padahal
537,tanah
537,lapak
537,itu
537,sudah
537,ada
537,yang
537,menempati
537,dan
537,yang
537,menepati
537,itu
537,sudah
537,berjualan
537,cukup
537,lama
537,di
537,situ
537,.
537,tolong
537,pihak
537,pemerintah
537,pusat
537,","
537,kepolisian
537,","
537,pemerintah
537,provinsi
537,jawa
537,tengah
537,","
537,pemerintah
537,kota
537,semarang
537,","
537,dan
537,dinas
537,pasar
537,karangayu
537,semarang
537,bekerja
537,sama
537,untuk
537,memberantas
537,aksi
537,premanisme
537,tersebut
537,terutama
537,di
537,pasar
537,dan
537,di
537,wilayah
537,kampung
537,.
537,dan
537,apalagi
537,sampai
537,ada
537,oknum
537,aparat
537,kepolisian
537,atapun
537,oknum
537,aparat
537,tni
537,yang
537,melindungi
537,aksi
537,premanisme
537,tersebut
537,.
537,karena
537,aksi
537,premanisme
537,di
537,indonesia
537,masih
537,sangat
537,banyak
537,dan
537,meresahkan
537,warga
537,sekitar
537,.
537,jangan
537,sampai
537,negara
537,kalah
537,dengan
537,aksi
537,premanisme
537,.
537,karena
537,saya
537,yakin
537,bahwa
537,indonesia
537,merupakan
537,negara
537,yang
537,rakyatnya
537,ramah
537,","
537,santun
537,","
537,toleransi
537,","
537,dan
537,saling
537,menghormati
537,.
537,saya
537,mohon
537,pemerintah
537,untuk
537,menindak
537,tegas
537,preman
537,pasar
537,karangayu
537,yang
537,bernama
537,saudara
537,slamet
537,dan
537,gerombolannya
537,.
537,terima
537,kasih
538,saya
538,orang
538,tua
538,siswa.dari
538,sekolah
538,smkn
538,1
538,cilaku
538,cianjur
538,.
538,saya
538,mohon
538,bantuan
538,atas
538,tindakan
538,guru
538,yang
538,bernama
538,bapak
538,rediyana
538,","
538,s.pd
538,yang
538,tidak
538,wajar.dalam
538,mendidik
538,.
538,seperti
538,tamparan
538,","
538,pukulan.sampai
538,tendangan
538,","
538,kami
538,mohon
538,dengan
538,sangat
538,kepedulian
538,lembaga
538,terkait
539,asslm
539,.
539,kepada
539,yth
539,.
539,bapak
539,bupati
539,dan
539,wabup
539,.
539,stop
539,kekerasan
539,thdp
539,anak
539,didik
539,banyak
539,laporan
539,dari
539,murid2
539,smpn
539,1
539,kalitidu
539,","
539,ada
539,slh
539,satu
539,oknum
539,guru
539,olahraga
539,berinisial
539,sn
539,yang
539,mendidik
539,murid2nya
539,dengan
539,menggunakan
539,kekerasan
539,fisik
539,.
539,itu
539,sdh
539,trjdi
539,puluhan
539,tahun
539,yang
539,lalu
539,.
539,dimohon
539,","
539,kpd
539,dinas
539,terkait
539,untuk
539,menindak
539,tegas
539,oknum
539,guru
539,tsb
539,.
540,pak
540,walikota
540,semarang
540,","
540,mohon
540,tindakan
540,pemukulan
540,maupun
540,kekerasan
540,lain
540,dari
540,kru
540,brt
540,tidak
540,terulang
540,lagi
540,","
540,apalagi
540,banyak
540,kru
540,brt
540,terutama
540,supir
540,dan
540,kondektur
540,bergaya
540,preman
541,saya
541,ingin
541,bertanya
541,mengenai
541,kegiatan
541,ospek
541,yang
541,ada
541,di
541,perguruan
541,tinggi
541,.
541,mengapa
541,sampai
541,saat
541,ini
541,kegiatan
541,ospek
541,tersebut
541,selalu
541,berhubungan
541,dengan
541,kekerasan
541,","
541,penindasan
541,dan
541,pelecehan
541,terhadap
541,mahasiswa
541,baru
541,yang
541,ingin
541,menuntut
541,ilmu
541,?
541,bahkan
541,di
541,salah
541,satu
541,politeknik
541,negeri
541,yang
541,ada
541,di
541,balikpapan
541,masih
541,ada
541,tindakan-tindakan
541,di
541,dalam
541,kegiatan
541,tersebut
541,yang
541,bersifat
541,menindas
541,","
541,melecehkan
541,serta
541,semena-mena
541,yang
541,dilakukan
541,oleh
541,para
541,senior
541,.
541,jika
541,hal
541,seperti
541,ini
541,terus
541,berlangsung
541,","
541,maka
541,akan
541,banyak
541,mahasiswa
541,yang
541,merasa
541,tertindas
541,dan
541,terintimidasi
541,.
541,bahkan
541,beberapa
541,mahasiswa
541,baru
541,ada
541,yang
541,jatuh
541,sakit
541,dan
541,sampai
541,jatuh
541,pingsan
541,karena
541,selalu
541,dijemur
541,di
541,bawah
541,terik
541,sinar
541,matahari
541,dan
541,kegiatan-kegiatan
541,lainnya
541,.
541,saya
541,mohon
541,agar
541,hal
541,seperti
541,ini
541,segera
541,ditindaklanjuti
541,","
541,agar
541,para
541,siswa
541,dan
541,mahasiswa
541,baru
541,tidak
541,merasa
541,takut
541,saat
541,baru
541,masuk
541,ke
541,sekolah
541,ataupun
541,perguruan
541,tinggi
541,.
541,terima
541,kasih
541,.
542,saya
542,adalah
542,pelajar
542,dari
542,salah
542,satu
542,sekolah
542,kawasan
542,di
542,surabaya
542,pusat
542,.
542,walaupun
542,sekolah
542,saya
542,ini
542,berlabel
542,sekolah
542,kawasan
542,(
542,sekolah
542,paling
542,favorit
542,)
542,di
542,dalamnya
542,tidak
542,lepas
542,dari
542,kasus
542,bullying
542,.
542,saya
542,setiap
542,hari
542,selalu
542,diganggu
542,dengan
542,berbagai
542,macam
542,gangguan
542,dari
542,teman
542,saya
542,.
542,entah
542,itu
542,memasukkan
542,sampah
542,ke
542,dalam
542,botol
542,minum
542,saya
542,","
542,menyembunyikan
542,barang
542,barang
542,saya
542,","
542,dan
542,lain
542,sebagainya
542,.
542,mungkin
542,hal
542,ini
542,tidak
542,sampai
542,menyangkut
542,kekerasan
542,.
542,tetapi
542,","
542,di
542,kelas
542,lain
542,pernah
542,sampai
542,kekerasan
542,.
542,hal
542,ini
542,menyebabkan
542,pembelajaran
542,saya
542,terganggu
542,dan
542,seperti
542,ada
542,rasa
542,pembunuhan
542,karakter
542,di
542,dalamnya
542,.
542,dimana
542,pihak
542,bimbingan
542,konseling
542,juga
542,tidak
542,jelas
542,","
542,mungkin
542,nasihat
542,pertama
542,kali
542,yang
542,diberikan
542,.
542,tetapi
542,hal
542,itu
542,hanya
542,berujung
542,nasihat
542,terus
542,sampai
542,masalah
542,itu
542,menguap
542,.
542,tidak
542,ada
542,pemanggilan
542,orang
542,tua
542,atau
542,efek
542,jera
542,.
542,pihak
542,pem-bullying
542,dengan
542,seenaknya
542,berperilaku
542,.
542,penglihatan
542,orang
542,dari
542,luar
542,akan
542,smp
542,ini
542,memang
542,sangat
542,baik
542,.
542,tetapi
542,bisa
542,dikatakan
542,di
542,dalamnya
542,sangatlah
542,busuk
542,.
542,saya
542,kira
542,perlunya
542,sosialisasi
542,atau
542,peneguran
542,terhadap
542,sekolah
542,untuk
542,mengatasi
542,ini
542,semua
542,dan/atau
542,dengan
542,kebijakan
542,instansi
542,pembinaan
542,moral
542,masyarakat
542,terkait
542,.
542,disini
542,saya
542,masih
542,bisa
542,menyampaikan
542,ini
542,kepada
542,anda
542,melalui
542,surat
542,online
542,seperti
542,ini
542,.
542,sebelum
542,nasib
542,saya
542,sama
542,seperti
542,teman
542,saya
542,yang
542,mulai
542,tertekan
542,.
542,saya
542,harap
542,pihak
542,kpai
542,dan
542,lain
542,sebagainya
542,bisa
542,mengatasi
542,masalah
542,ini
542,dengan
542,baik
542,dan
542,selesai
542,bagaimanapun
542,caranya
542,.
542,saya
542,disini
542,mendesak
542,dengan
542,segala
542,rasa
542,hati
542,saya
542,.
542,harap
542,untuk
542,ditindaklanjuti
542,laporan
542,ini
542,dengan
542,baik
542,dan
542,benar
542,.
543,kepada
543,yth
543,.
543,pemerintah
543,provinsi
543,dki
543,jakarta
543,.
543,tempat
543,larangan
543,untuk
543,pkl
543,agar
543,di
543,jaga
543,2
543,sampai
543,5.satpol
543,p.p
543,dari
543,pagi
543,jam
543,06.00-18.00/20.00
543,di
543,bagi
543,2
543,shift
543,dan
543,dibekali
543,sepeda
543,saja
543,dan
543,senyum
543,ramah
543,kepada
543,siapapun
543,yang
543,ingin
543,membuka
543,lapak
543,dagangannya
543,.
543,saya
543,yakin
543,mereka
543,bisa
543,ditertibkan
543,dengan
543,cara
543,persuasif
543,dan
543,halus
543,tidak
543,dengan
543,cara
543,kekerasan.atas
543,perhatian-nya
543,saya
543,ucapkan
543,terima
543,kasih
543,.
544,kepada
544,yth
544,.
544,pemerintah
544,provinsi
544,dki
544,jakarta
544,.
544,mohon
544,untuk
544,pemerintah
544,provinsi
544,dki
544,jakarta
544,mengatasi
544,tindak
544,pemalakan
544,oleh
544,preman
544,yang
544,berpura
544,pura
544,mengamen
544,di
544,angkutan
544,umum
544,","
544,sudah
544,belasan
544,kali
544,saya
544,menjadi
544,korban
544,di
544,wilayah
544,jatinegara
544,","
544,jakarta
544,timur
544,","
544,tepatmya
544,ada
544,di
544,depan
544,gedung
544,mantan
544,pgj
544,.
544,saya
544,selalu
544,diancam
544,jika
544,saya
544,tidak
544,memberikan
544,uang
544,dengan
544,ancaman
544,kekerasan
544,yaitu
544,dikeroyok
544,ditempat
544,sekali
544,lagi
544,demi
544,kenyamanan
544,dan
544,ketertiban
544,bersama
544,","
544,saya
544,minta
544,kepada
544,pihak
544,keamanan
544,agar
544,mengamankan
544,preman
544,preman
544,tersebut
544,karena
544,korbanya
544,bukan
544,hanya
544,saya
544,saja
544,dan
544,orang
544,disekitar
544,tidak
544,ada
544,yang
544,mau
544,menolong
544,sekalipun
544,ada
544,anggota
544,kepolisian
544,dan
544,juga
544,polsek
544,yang
544,ada
544,didaerah
544,itu
544,.
544,terimakasih
544,.
545,lapor
545,pak
545,","
545,saya
545,mau
545,menanyakan
545,masalah
545,kekerasan
545,pada
545,anak
545,.
545,kemana
545,saya
545,harus
545,melapor
545,?
546,kepada
546,yth
546,.
546,pemerintah
546,provinsi
546,dki
546,jakarta
546,","
546,maraknya
546,kekerasan
546,wanita
546,dan
546,anak
546,tidak
546,lepas
546,dari
546,adanya
546,tayangan
546,tv
546,dan
546,mudahnya
546,akses
546,internet
546,.
546,di
546,lingkungan
546,sebelah
546,selatan
546,smp
546,202
546,pondok
546,bambu
546,ada
546,warga
546,yang
546,membuka
546,warnet
546,kadang
546,sampai
546,dinihari
546,","
546,pelanggannya
546,anak2
546,remaja
546,smp
546,tanpa
546,pengawasan
546,pengelola
546,maupun
546,pengurus
546,rt
546,.
546,016/06
546,.
546,hal
546,ini
546,sangat
546,meresahkan
546,warga
546,sekitar
546,.
546,mohon
546,dinas
546,terkait
546,untuk
546,menindaklanjutinya
546,","
546,terima
546,kasih
546,.
547,assalamualaikum
547,","
547,mengikuti
547,arahan
547,dari
547,bnp2tki
547,bahwa
547,kami
547,dianjurkan
547,utnuk
547,mengadukan
547,lagi
547,ke
547,kemenlu
547,perihal
547,pengaduan
547,kami
547,ke
547,bnp2tki
547,padahal
547,saya
547,sudah
547,pernah
547,mengadukan
547,hal
547,yang
547,sama
547,ke
547,kemenlu
547,pada
547,tanggal
547,13
547,maret
547,2014
547,namun
547,sampai
547,saat
547,ini
547,belum
547,ada
547,tanggapan
547,dari
547,kemenlu
547,.
547,saya
547,adalah
547,keluarga
547,dari
547,tki
547,a.n
547,.
547,sdri
547,.
547,kurnia
547,binti
547,muhdor
547,yang
547,sudah
547,bekerja
547,di
547,saudi
547,arabia
547,sejak
547,akhir
547,2007
547,sampai
547,sekarang
547,belum
547,juga
547,pulang
547,ke
547,tanah
547,air
547,.
547,beberapa
547,waktu
547,yang
547,lalu
547,saya
547,menanyakan
547,perihal
547,laporan
547,keluarga
547,kami
547,ke
547,pihak
547,bnp2tki
547,perihal
547,informasi
547,sdri
547,.
547,kurnia
547,binti
547,muhdor
547,","
547,jawaban
547,yang
547,kami
547,terima
547,ialah
547,bahwa
547,kbri
547,menjawab
547,surat
547,dari
547,bnp2tki
547,dan
547,menjelaskan
547,bahwa
547,anggota
547,keluarga
547,kami
547,dalam
547,hal
547,ini
547,tki
547,yang
547,bersangkutan
547,dalam
547,keadaan
547,baik-baik
547,saja
547,dan
547,akan
547,dipulangkan
547,oleh
547,majikanya
547,","
547,namun
547,setelah
547,menunggu
547,1
547,tahun
547,lebih
547,setelah
547,laporan
547,terakhir
547,saya
547,tki
547,belum
547,juga
547,dipulangkan
547,dan
547,berdasarkan
547,keterangan
547,temannya
547,yang
547,satu
547,pekerjaan
547,dengan
547,sdri
547,.
547,kurnia
547,","
547,kami
547,melihat
547,adanya
547,indikasi
547,intimidasi
547,dan
547,kekerasan
547,psikologis
547,oleh
547,majikannya
547,yang
547,bernama
547,galiyah
547,said
547,almaliki
547,terhadap
547,tki
547,.
547,kami
547,mohon
547,kepada
547,kedutaan
547,atau
547,kbri
547,di
547,saudi
547,arabia
547,supaya
547,bisa
547,memulangkan
547,keluarga
547,kami
547,dengan
547,selamat
547,dan
547,segera
547,.
547,kami
547,sekeluarga
547,berharap
547,mendapat
547,balasan
547,dari
547,email
547,ini
547,sesegera
547,mungkin
547,.
547,terima
547,kasih
547,","
547,wassalam
547,.
547,berikut
547,saya
547,lampirkan
547,","
547,capture
547,email
547,antara
547,saya
547,dan
547,kumha
547,dan
547,tanda
547,terima
547,laporan
547,pertama
547,saya
547,ke
547,kemenlu
547,.
548,tolong
548,untuk
548,pihak
548,terkait
548,","
548,tiap
548,hari
548,sekitar
548,jam
548,06.30
548,ada
548,anak
548,kecil
548,kira-kira
548,usia
548,3
548,tahun
548,disuruh
548,jualan
548,koran
